drug_id,category_id
DB14070,C00021
DB14070,C04208
DB14070,C00566
DB14070,C00192
DB14070,C00724
DB14070,C02487
DB14071,C00446
DB14071,C00349
DB14071,C00754
DB14071,C00192
DB14072,C00001
DB14072,C02928
DB14072,C00192
DB14072,C00010
DB14073,C00609
DB14073,C00640
DB14073,C00415
DB14074,C01281
DB14074,C00100
DB14074,C02600
DB14074,C01283
DB14074,C01323
DB14074,C00617
DB14074,C00346
DB14075,C00950
DB14075,C01845
DB14075,C01846
DB14075,C02367
DB14075,C01847
DB14076,C00001
DB14076,C00047
DB14076,C00104
DB14076,C00050
DB14076,C04209
DB14076,C00051
DB14076,C04210
DB14076,C00010
DB14076,C00012
DB14077,C00267
DB14077,C00609
DB14077,C00415
DB14081,C00097
DB14081,C00661
DB14083,C00802
DB14083,C03359
DB14083,C01231
DB14083,C01845
DB14083,C01119
DB14083,C01666
DB14083,C01846
DB14083,C00345
DB14083,C00808
DB14083,C01847
DB14083,C00346
DB14084,C01025
DB14084,C00802
DB14084,C01135
DB14084,C01845
DB14084,C00615
DB14084,C01136
DB14084,C01846
DB14084,C00808
DB14084,C01847
DB14085,C01934
DB14085,C01936
DB14085,C02539
DB14085,C02617
DB14086,C00723
DB14086,C03935
DB14086,C00937
DB14086,C02343
DB14086,C02408
DB14086,C00566
DB14086,C00724
DB14087,C00006
DB14087,C00100
DB14087,C00609
DB14087,C00415
DB14087,C01701
DB14087,C01765
DB14087,C01767
DB14087,C01768
DB14088,C00609
DB14088,C00415
DB14089,C00348
DB14089,C00403
DB14089,C01252
DB14089,C00100
DB14089,C00670
DB14089,C03335
DB14089,C00617
DB14089,C01257
DB14089,C00672
DB14089,C00699
DB14089,C00584
DB14090,C00056
DB14090,C01049
DB14090,C00584
DB14091,C00100
DB14091,C04211
DB14091,C03601
DB14091,C04212
DB14091,C00112
DB14091,C02026
DB14091,C02552
DB14091,C00115
DB14091,C03052
DB14093,C01984
DB14094,C00002
DB14094,C00795
DB14094,C00612
DB14094,C00723
DB14094,C00047
DB14094,C00006
DB14094,C00100
DB14094,C00009
DB14094,C00566
DB14094,C00617
DB14094,C00724
DB14097,C00653
DB14097,C00047
DB14097,C00654
DB14097,C00655
DB14097,C00656
DB14097,C00657
DB14097,C00715
DB14097,C00658
DB14097,C02430
DB14097,C00659
DB14097,C00660
DB14097,C00718
DB14097,C00661
DB14097,C00721
DB14097,C00563
DB14097,C00652
DB14098,C00564
DB14098,C00566
DB14098,C00557
DB14098,C00567
DB14098,C00562
DB14098,C00563
DB14099,C00680
DB14099,C00681
DB14099,C00415
DB14099,C00647
DB14099,C00682
DB14099,C00684
DB14099,C01884
DB14102,C00348
DB14102,C00100
DB14102,C02821
DB14102,C00609
DB14102,C03848
DB14102,C00415
DB14102,C02367
DB14102,C01701
DB14102,C02663
DB14103,C00572
DB14103,C00001
DB14103,C00577
DB14103,C00584
DB14104,C00609
DB14104,C00638
DB14104,C03763
DB14104,C00640
DB14104,C04213
DB14104,C00415
DB14107,C00950
DB14107,C01121
DB14107,C00566
DB14107,C01123
DB14107,C00584
DB14107,C01125
DB14108,C00095
DB14108,C02183
DB14108,C00658
DB14110,C00095
DB14110,C00107
DB14111,C00290
DB14111,C02731
DB14111,C00047
DB14111,C00139
DB14111,C00142
DB14111,C02899
DB14111,C00415
DB14111,C00647
DB14111,C02904
DB14112,C00001
DB14112,C00016
DB14112,C00022
DB14112,C00026
DB14112,C00198
DB14112,C00199
DB14112,C00065
DB14112,C00028
DB14112,C00029
DB14112,C00201
DB14112,C00012
DB14112,C00033
DB14112,C03024
DB14113,C04172
DB14113,C00201
DB14113,C04174
DB14114,C04172
DB14115,C04214
DB14115,C00198
DB14115,C00201
DB14119,C00095
DB14119,C00349
DB14119,C00589
DB14119,C00107
DB14120,C00802
DB14120,C00808
DB14122,C00723
DB14122,C02343
DB14122,C02408
DB14122,C00566
DB14122,C01423
DB14122,C02453
DB14122,C00724
DB14122,C04215
DB14123,C00095
DB14123,C01282
DB14123,C03463
DB14123,C00655
DB14123,C00905
DB14123,C00657
DB14123,C00060
DB14123,C01764
DB14123,C01352
DB14123,C00415
DB14123,C02652
DB14123,C00661
DB14124,C00100
DB14124,C00112
DB14124,C03618
DB14124,C00115
DB14124,C01833
DB14125,C00784
DB14125,C00117
DB14125,C00445
DB14125,C00800
DB14125,C00795
DB14125,C00006
DB14125,C01649
DB14125,C00007
DB14125,C00566
DB14125,C00011
DB14126,C00256
DB14126,C00097
DB14126,C00516
DB14126,C00098
DB14126,C00075
DB14126,C00007
DB14126,C01391
DB14126,C00566
DB14126,C01392
DB14126,C00462
DB14126,C01156
DB14126,C01731
DB14126,C00671
DB14126,C01343
DB14126,C01344
DB14126,C00193
DB14126,C00582
DB14126,C01157
DB14126,C01394
DB14127,C00348
DB14127,C00572
DB14127,C00001
DB14127,C00802
DB14127,C00819
DB14127,C03571
DB14127,C04216
DB14128,C00631
DB14128,C00554
DB14128,C00040
DB14128,C00566
DB14128,C00579
DB14128,C00632
DB14128,C00633
DB14128,C00582
DB14128,C00634
DB14129,C00802
DB14129,C00803
DB14131,C00001
DB14131,C00047
DB14131,C03905
DB14131,C00240
DB14131,C00050
DB14131,C00010
DB14131,C00012
DB14132,C00843
DB14132,C00772
DB14132,C00461
DB14132,C00566
DB14132,C00582
DB14132,C00967
DB14132,C00970
DB14134,C00095
DB14134,C00415
DB14135,C00485
DB14135,C00486
DB14135,C01829
DB14135,C00100
DB14135,C01714
DB14135,C00345
DB14135,C03612
DB14135,C01718
DB14135,C01719
DB14135,C02833
DB14135,C00346
DB14138,C00485
DB14138,C00486
DB14138,C01833
DB14139,C01997
DB14139,C00139
DB14139,C00100
DB14139,C02000
DB14139,C00112
DB14139,C00115
DB14139,C00186
DB14141,C00349
DB14141,C00001
DB14141,C01260
DB14141,C00290
DB14141,C02957
DB14141,C03546
DB14141,C00270
DB14141,C00047
DB14141,C01845
DB14141,C01875
DB14141,C00100
DB14141,C01490
DB14141,C01846
DB14141,C00440
DB14141,C00441
DB14141,C00353
DB14141,C00012
DB14141,C01847
DB14141,C03815
DB14142,C00114
DB14143,C00094
DB14143,C00349
DB14143,C00971
DB14143,C00097
DB14143,C00100
DB14143,C00066
DB14143,C00976
DB14143,C00599
DB14143,C01769
DB14144,C00349
DB14144,C01260
DB14144,C00802
DB14144,C01851
DB14144,C00345
DB14144,C00808
DB14144,C00346
DB14145,C00001
DB14145,C00047
DB14145,C04217
DB14145,C00248
DB14145,C00131
DB14145,C00132
DB14145,C00050
DB14145,C00010
DB14145,C00012
DB14146,C00843
DB14146,C00566
DB14146,C01388
DB14146,C01389
DB14148,C01883
DB14148,C01884
DB14150,C01281
DB14150,C00663
DB14150,C01829
DB14150,C00100
DB14150,C00666
DB14150,C02784
DB14150,C00668
DB14150,C01283
DB14150,C00346
DB14151,C01934
DB14152,C00139
DB14152,C00342
DB14152,C03067
DB14152,C00661
DB14152,C02718
DB14154,C01845
DB14154,C01934
DB14154,C02339
DB14154,C01846
DB14154,C01936
DB14154,C02539
DB14154,C01847
DB14154,C02617
DB14158,C01997
DB14158,C00139
DB14158,C02694
DB14158,C00100
DB14158,C02821
DB14158,C02000
DB14158,C00112
DB14158,C02367
DB14158,C01701
DB14158,C02663
DB14158,C00115
DB14158,C00186
DB14159,C01343
DB14159,C01344
DB14160,C01934
DB14160,C01936
DB14160,C02570
DB14160,C02617
DB14162,C03668
DB14163,C03674
DB14163,C03668
DB14164,C03668
DB14165,C03681
DB14166,C03668
DB14167,C03668
DB14168,C01845
DB14168,C01846
DB14168,C03608
DB14168,C03668
DB14168,C03685
DB14169,C03668
DB14170,C03668
DB14171,C01845
DB14171,C01846
DB14171,C03608
DB14171,C03668
DB14171,C03685
DB14172,C01845
DB14172,C01846
DB14172,C01847
DB14173,C00950
DB14173,C01845
DB14173,C01846
DB14173,C01847
DB14174,C01845
DB14174,C01846
DB14174,C01847
DB14175,C01845
DB14175,C01846
DB14175,C03765
DB14175,C01847
DB14176,C01025
DB14176,C00802
DB14176,C01135
DB14176,C01845
DB14176,C00615
DB14176,C01136
DB14176,C01846
DB14176,C00808
DB14176,C01847
DB14177,C01025
DB14177,C00802
DB14177,C01135
DB14177,C01845
DB14177,C00100
DB14177,C00615
DB14177,C01136
DB14177,C01846
DB14177,C02367
DB14177,C01701
DB14177,C00808
DB14177,C02707
DB14177,C01847
DB14178,C00348
DB14178,C01590
DB14178,C01845
DB14178,C04121
DB14178,C01846
DB14178,C01847
DB14178,C00584
DB14178,C01844
DB14180,C00100
DB14180,C01934
DB14180,C02270
DB14180,C01936
DB14180,C02539
DB14180,C00345
DB14180,C00346
DB14180,C02617
DB14181,C01845
DB14181,C01846
DB14181,C01847
DB14182,C03508
DB14182,C04218
DB14182,C04219
DB14182,C01875
DB14182,C00100
DB14182,C00345
DB14182,C00346
DB14183,C01845
DB14183,C01846
DB14183,C02652
DB14183,C01847
DB14183,C00661
DB14184,C02601
DB14184,C03945
DB14184,C00019
DB14184,C01416
DB14184,C01845
DB14184,C00100
DB14184,C00565
DB14184,C00075
DB14184,C00733
DB14184,C00556
DB14184,C00734
DB14184,C00735
DB14184,C01846
DB14184,C02367
DB14184,C01701
DB14184,C00558
DB14184,C00617
DB14184,C01847
DB14185,C01174
DB14185,C01175
DB14185,C00873
DB14185,C00220
DB14185,C00691
DB14185,C01006
DB14185,C01176
DB14185,C02490
DB14185,C00272
DB14185,C00273
DB14185,C00775
DB14185,C00455
DB14185,C00457
DB14185,C00459
DB14185,C00954
DB14185,C00461
DB14185,C00566
DB14185,C01171
DB14185,C01172
DB14185,C00463
DB14185,C00981
DB14185,C00506
DB14185,C00695
DB14185,C00092
DB14185,C01078
DB14185,C01080
DB14185,C00696
DB14185,C00913
DB14185,C01182
DB14185,C00781
DB14185,C00915
DB14185,C00783
DB14186,C00095
DB14186,C01845
DB14186,C00075
DB14186,C01846
DB14186,C01847
DB14187,C01845
DB14187,C01846
DB14187,C03765
DB14187,C01847
DB14188,C01025
DB14188,C00653
DB14188,C02116
DB14188,C03506
DB14188,C00802
DB14188,C03507
DB14188,C01845
DB14188,C02678
DB14188,C00658
DB14188,C01846
DB14188,C01847
DB14189,C03677
DB14189,C00349
DB14189,C00290
DB14189,C00047
DB14189,C01845
DB14189,C01490
DB14189,C01846
DB14189,C00353
DB14189,C01847
DB14190,C01845
DB14190,C01846
DB14190,C01847
DB14191,C00688
DB14191,C01845
DB14191,C01846
DB14191,C01847
DB14192,C00349
DB14192,C01260
DB14192,C00612
DB14192,C00047
DB14192,C01845
DB14192,C00100
DB14192,C01490
DB14192,C01846
DB14192,C00353
DB14192,C00617
DB14192,C01847
DB14193,C00348
DB14193,C00094
DB14193,C01330
DB14193,C03677
DB14193,C00097
DB14193,C00290
DB14193,C00047
DB14193,C01590
DB14193,C01845
DB14193,C01252
DB14193,C00100
DB14193,C00066
DB14193,C01846
DB14193,C01572
DB14193,C01573
DB14193,C01257
DB14193,C01847
DB14193,C00584
DB14193,C01844
DB14193,C01341
DB14193,C02618
DB14194,C00348
DB14194,C01330
DB14194,C01590
DB14194,C01845
DB14194,C01846
DB14194,C01572
DB14194,C01573
DB14194,C01847
DB14194,C00584
DB14194,C01341
DB14194,C02618
DB14195,C00349
DB14195,C01260
DB14195,C00612
DB14195,C00047
DB14195,C01845
DB14195,C00100
DB14195,C01490
DB14195,C01846
DB14195,C00353
DB14195,C00617
DB14195,C01847
DB14196,C00349
DB14196,C01260
DB14196,C01845
DB14196,C01490
DB14196,C01846
DB14196,C00353
DB14196,C01847
DB14197,C00097
DB14197,C01845
DB14197,C00100
DB14197,C02259
DB14197,C01846
DB14197,C02707
DB14197,C01847
DB14197,C00584
DB14198,C00349
DB14198,C01789
DB14198,C01845
DB14198,C01846
DB14198,C00353
DB14198,C02707
DB14198,C01847
DB14199,C03677
DB14199,C00290
DB14199,C00047
DB14199,C01845
DB14199,C00100
DB14199,C01846
DB14199,C02367
DB14199,C01701
DB14199,C02707
DB14199,C01847
DB14200,C01845
DB14200,C00566
DB14200,C01846
DB14200,C01847
DB14200,C00584
DB14200,C00701
DB14201,C01845
DB14201,C00566
DB14201,C01846
DB14201,C04220
DB14201,C01847
DB14201,C00584
DB14201,C00701
DB14202,C01845
DB14202,C00566
DB14202,C01846
DB14202,C01140
DB14202,C01847
DB14202,C00584
DB14202,C00701
DB14203,C03677
DB14203,C00290
DB14203,C00047
DB14203,C01845
DB14203,C01846
DB14203,C01847
DB14206,C03945
DB14206,C00100
DB14206,C01934
DB14206,C01936
DB14206,C02539
DB14206,C00617
DB14206,C02617
DB14207,C00784
DB14207,C00117
DB14207,C00445
DB14207,C00572
DB14207,C00573
DB14207,C00001
DB14207,C00800
DB14207,C00876
DB14207,C00795
DB14207,C00006
DB14207,C00007
DB14207,C00760
DB14207,C01344
DB14207,C01805
DB14207,C01914
DB14207,C00011
DB14208,C00784
DB14208,C00117
DB14208,C00445
DB14208,C00800
DB14208,C00795
DB14208,C00006
DB14208,C00007
DB14208,C00566
DB14208,C00011
DB14209,C00784
DB14209,C00117
DB14209,C00800
DB14209,C00566
DB14210,C00784
DB14210,C00117
DB14210,C00800
DB14210,C00566
DB14210,C01092
DB14211,C00001
DB14211,C00016
DB14211,C00022
DB14211,C00026
DB14211,C00028
DB14211,C00029
DB14211,C04221
DB14211,C00012
DB14211,C03302
DB14211,C00033
DB14212,C01025
DB14212,C00802
DB14212,C01135
DB14212,C01845
DB14212,C00100
DB14212,C00615
DB14212,C01136
DB14212,C01846
DB14212,C02367
DB14212,C01701
DB14212,C00808
DB14212,C02707
DB14212,C01847
DB14213,C00784
DB14213,C00117
DB14213,C00445
DB14213,C00800
DB14213,C00795
DB14213,C00006
DB14213,C00007
DB14213,C00566
DB14213,C00011
DB14217,C00784
DB14217,C00117
DB14217,C00445
DB14217,C00800
DB14217,C00795
DB14217,C00006
DB14217,C00007
DB14217,C00566
DB14217,C01092
DB14217,C00011
DB14218,C00203
DB14218,C00572
DB14218,C00587
DB14218,C00573
DB14218,C00001
DB14218,C02225
DB14218,C03942
DB14218,C04222
DB14218,C00731
DB14219,C00348
DB14219,C00670
DB14219,C00067
DB14221,C00071
DB14221,C00812
DB14221,C00646
DB14221,C00815
DB14221,C01105
DB14221,C00816
DB14221,C00649
DB14221,C01638
DB14222,C04223
DB14227,C01934
DB14227,C02536
DB14227,C02538
DB14227,C01936
DB14227,C02539
DB14227,C02540
DB14227,C02617
DB14228,C00348
DB14228,C00609
DB14228,C00610
DB14228,C00415
DB14230,C03302
DB14231,C00117
DB14231,C00220
DB14231,C00566
DB14232,C00802
DB14232,C02909
DB14232,C02370
DB14232,C02558
DB14232,C01919
DB14232,C00808
DB14232,C01921
DB14235,C02542
DB14235,C00723
DB14235,C00047
DB14235,C00058
DB14235,C00139
DB14235,C02343
DB14235,C00161
DB14235,C02544
DB14235,C04224
DB14235,C03759
DB14235,C02545
DB14235,C02408
DB14235,C00342
DB14235,C02214
DB14235,C00566
DB14235,C01701
DB14235,C00659
DB14235,C01772
DB14235,C01773
DB14235,C00724
DB14235,C02547
DB14235,C02548
DB14235,C04225
DB14235,C02549
DB14238,C02542
DB14238,C04082
DB14238,C00058
DB14238,C00161
DB14238,C02544
DB14238,C02545
DB14238,C01701
DB14238,C01773
DB14238,C02547
DB14238,C02548
DB14238,C02549
DB14239,C02542
DB14239,C04082
DB14239,C00058
DB14239,C00161
DB14239,C02544
DB14239,C02545
DB14239,C02214
DB14239,C01701
DB14239,C01773
DB14239,C02547
DB14239,C02548
DB14239,C02549
DB14240,C00422
DB14240,C00423
DB14240,C01412
DB14240,C00170
DB14240,C02214
DB14248,C00161
DB14248,C04226
DB14249,C02445
DB14249,C02579
DB14249,C02580
DB14249,C02581
DB14249,C01254
DB14250,C03814
DB14250,C00415
DB14252,C00058
DB14252,C02591
DB14252,C00415
DB14252,C01772
DB14252,C02315
DB14252,C01773
DB14256,C00446
DB14256,C02542
DB14256,C04227
DB14256,C00058
DB14256,C00161
DB14256,C02544
DB14256,C02545
DB14256,C01701
DB14256,C01772
DB14256,C01773
DB14256,C02547
DB14256,C00661
DB14256,C02548
DB14256,C02549
DB14259,C00058
DB14259,C00161
DB14259,C01701
DB14259,C01772
DB14259,C01773
DB14261,C00058
DB14261,C02586
DB14261,C01773
DB14263,C02542
DB14263,C04082
DB14263,C00058
DB14263,C00161
DB14263,C02544
DB14263,C02545
DB14263,C01701
DB14263,C01773
DB14263,C02547
DB14263,C02548
DB14263,C02549
DB14272,C02542
DB14272,C00058
DB14272,C00161
DB14272,C02544
DB14272,C02545
DB14272,C02987
DB14272,C02988
DB14272,C01701
DB14272,C01773
DB14272,C02547
DB14272,C02548
DB14272,C02549
DB14274,C02214
DB14276,C02542
DB14276,C00612
DB14276,C00047
DB14276,C00058
DB14276,C00161
DB14276,C00100
DB14276,C03903
DB14276,C02544
DB14276,C02545
DB14276,C04228
DB14276,C01701
DB14276,C01772
DB14276,C01773
DB14276,C00617
DB14276,C02547
DB14276,C02548
DB14276,C02549
DB14276,C04215
DB14276,C04229
DB14282,C04230
DB14282,C00058
DB14282,C00161
DB14282,C02545
DB14282,C04231
DB14282,C01701
DB14282,C01773
DB14286,C00058
DB14286,C02586
DB14286,C01773
DB14290,C02542
DB14290,C00058
DB14290,C00161
DB14290,C02544
DB14290,C02545
DB14290,C02988
DB14290,C01701
DB14290,C01773
DB14290,C02547
DB14290,C02548
DB14290,C02549
DB14291,C00415
DB14291,C00710
DB14296,C00058
DB14296,C02586
DB14296,C01773
DB14297,C02542
DB14297,C04082
DB14297,C00058
DB14297,C00161
DB14297,C02544
DB14297,C02545
DB14297,C01701
DB14297,C01773
DB14297,C02547
DB14297,C02548
DB14297,C02549
DB14303,C02542
DB14303,C02585
DB14303,C00058
DB14303,C00161
DB14303,C02544
DB14303,C02545
DB14303,C02214
DB14303,C01701
DB14303,C01773
DB14303,C02547
DB14303,C02548
DB14303,C02549
DB14304,C00058
DB14304,C00161
DB14304,C02586
DB14304,C01701
DB14304,C01772
DB14304,C01773
DB14305,C02542
DB14305,C00058
DB14305,C00161
DB14305,C02544
DB14305,C02545
DB14305,C01701
DB14305,C01773
DB14305,C02547
DB14305,C02548
DB14305,C02549
DB14305,C04232
DB14307,C03690
DB14307,C00058
DB14307,C00161
DB14307,C00565
DB14307,C00558
DB14307,C01773
DB14309,C00058
DB14309,C00161
DB14309,C00415
DB14309,C00710
DB14309,C02315
DB14309,C01773
DB14310,C00058
DB14310,C00161
DB14310,C00415
DB14310,C00710
DB14310,C02315
DB14310,C01773
DB14312,C02542
DB14312,C00058
DB14312,C01845
DB14312,C00161
DB14312,C02544
DB14312,C02545
DB14312,C04233
DB14312,C01846
DB14312,C03668
DB14312,C03669
DB14312,C01701
DB14312,C01773
DB14312,C02547
DB14312,C02548
DB14312,C02549
DB14313,C01845
DB14313,C01846
DB14313,C03608
DB14313,C03669
DB14316,C00058
DB14316,C00161
DB14316,C01701
DB14316,C01772
DB14316,C01773
DB14322,C00058
DB14322,C00635
DB14322,C00637
DB14322,C00415
DB14322,C00710
DB14322,C02315
DB14322,C01773
DB14326,C00058
DB14326,C01997
DB14326,C00161
DB14326,C00100
DB14326,C00112
DB14326,C03687
DB14326,C00115
DB14326,C03745
DB14328,C02542
DB14328,C04082
DB14328,C00058
DB14328,C00161
DB14328,C02544
DB14328,C02545
DB14328,C01701
DB14328,C01773
DB14328,C02547
DB14328,C02548
DB14328,C02549
DB14329,C00058
DB14329,C00161
DB14329,C00710
DB14329,C02315
DB14329,C01773
DB14333,C00058
DB14333,C00161
DB14333,C01701
DB14333,C01772
DB14333,C01773
DB14335,C00058
DB14335,C00161
DB14335,C00100
DB14335,C02591
DB14335,C00415
DB14335,C00710
DB14335,C03765
DB14335,C02315
DB14335,C01773
DB14336,C04234
DB14336,C02542
DB14336,C04227
DB14336,C00058
DB14336,C00161
DB14336,C02544
DB14336,C02545
DB14336,C01701
DB14336,C01772
DB14336,C01773
DB14336,C02547
DB14336,C02548
DB14336,C02549
DB14337,C02542
DB14337,C00058
DB14337,C00161
DB14337,C02563
DB14337,C02544
DB14337,C02545
DB14337,C01777
DB14337,C02214
DB14337,C02987
DB14337,C02988
DB14337,C01701
DB14337,C01772
DB14337,C01773
DB14337,C03979
DB14337,C04235
DB14337,C02547
DB14337,C02548
DB14337,C02549
DB14340,C02542
DB14340,C00058
DB14340,C00161
DB14340,C02544
DB14340,C02545
DB14340,C01701
DB14340,C01773
DB14340,C04236
DB14340,C04237
DB14340,C04238
DB14340,C02546
DB14340,C02547
DB14340,C02548
DB14340,C02549
DB14343,C02542
DB14343,C04082
DB14343,C00058
DB14343,C00161
DB14343,C02544
DB14343,C02545
DB14343,C01701
DB14343,C01773
DB14343,C02547
DB14343,C02548
DB14343,C02549
DB14345,C02542
DB14345,C00058
DB14345,C00161
DB14345,C02544
DB14345,C02545
DB14345,C02988
DB14345,C04239
DB14345,C01701
DB14345,C01772
DB14345,C01773
DB14345,C02547
DB14345,C02548
DB14345,C02549
DB14347,C02542
DB14347,C00058
DB14347,C04240
DB14347,C00161
DB14347,C02544
DB14347,C02545
DB14347,C01701
DB14347,C01772
DB14347,C01773
DB14347,C02547
DB14347,C02548
DB14347,C02549
DB14357,C02542
DB14357,C04082
DB14357,C00058
DB14357,C00161
DB14357,C02544
DB14357,C02545
DB14357,C01701
DB14357,C01773
DB14357,C02547
DB14357,C02548
DB14357,C02549
DB14360,C02542
DB14360,C04241
DB14360,C00058
DB14360,C00161
DB14360,C02544
DB14360,C02545
DB14360,C00979
DB14360,C02214
DB14360,C01701
DB14360,C01773
DB14360,C01532
DB14360,C02547
DB14360,C02548
DB14360,C00984
DB14360,C02549
DB14364,C02542
DB14364,C00058
DB14364,C00161
DB14364,C02544
DB14364,C02545
DB14364,C02987
DB14364,C02988
DB14364,C01701
DB14364,C01773
DB14364,C02989
DB14364,C02547
DB14364,C02548
DB14364,C02549
DB14371,C00566
DB14371,C01448
DB14371,C01515
DB14374,C01254
DB14374,C01833
DB14375,C02542
DB14375,C04082
DB14375,C00058
DB14375,C00161
DB14375,C02544
DB14375,C02545
DB14375,C02214
DB14375,C01701
DB14375,C01773
DB14375,C02547
DB14375,C02548
DB14375,C02549
DB14377,C00058
DB14377,C00161
DB14377,C00635
DB14377,C00637
DB14377,C00415
DB14377,C00710
DB14377,C02315
DB14377,C01773
DB14384,C03699
DB14384,C03700
DB14384,C02938
DB14384,C03649
DB14385,C03709
DB14385,C03700
DB14385,C02938
DB14385,C03649
DB14394,C03641
DB14394,C03700
DB14394,C04242
DB14394,C02938
DB14394,C03649
DB14409,C03641
DB14409,C04243
DB14409,C04244
DB14409,C03657
DB14409,C02938
DB14409,C03649
DB14427,C03641
DB14427,C03711
DB14428,C03641
DB14428,C03711
DB14429,C03641
DB14429,C03711
DB14430,C03641
DB14430,C03711
DB14443,C03695
DB14443,C00058
DB14443,C00161
DB14443,C04245
DB14443,C03657
DB14443,C02938
DB14445,C03641
DB14445,C03699
DB14445,C03700
DB14445,C02938
DB14445,C03649
DB14449,C03641
DB14449,C03700
DB14449,C04242
DB14449,C02938
DB14449,C03649
DB14472,C00001
DB14472,C00047
DB14472,C00022
DB14472,C02513
DB14472,C00050
DB14472,C00010
DB14472,C00012
DB14472,C02515
DB14473,C00001
DB14473,C00047
DB14473,C00179
DB14473,C00022
DB14473,C00223
DB14473,C04107
DB14473,C00009
DB14473,C00183
DB14473,C00187
DB14473,C00012
DB14475,C00615
DB14475,C02788
DB14476,C00725
DB14476,C00563
DB14476,C00652
DB14477,C00725
DB14477,C00563
DB14477,C00652
DB14479,C00572
DB14479,C00001
DB14479,C00577
DB14479,C00097
DB14479,C00612
DB14479,C00100
DB14479,C00664
DB14479,C00042
DB14479,C01713
DB14479,C01572
DB14479,C01573
DB14479,C00294
DB14479,C00584
DB14479,C02618
DB14480,C00572
DB14480,C00001
DB14480,C00577
DB14480,C00664
DB14480,C00584
DB14481,C00485
DB14481,C00486
DB14481,C02445
DB14481,C02729
DB14481,C00495
DB14481,C00496
DB14481,C00497
DB14482,C00348
DB14482,C00612
DB14482,C00047
DB14482,C00139
DB14482,C00100
DB14482,C00565
DB14482,C00556
DB14482,C00615
DB14482,C01919
DB14482,C00557
DB14482,C00558
DB14482,C00617
DB14482,C00618
DB14482,C00619
DB14482,C00620
DB14482,C00563
DB14483,C00348
DB14483,C00612
DB14483,C00047
DB14483,C00139
DB14483,C00100
DB14483,C00565
DB14483,C00556
DB14483,C00615
DB14483,C00557
DB14483,C00558
DB14483,C00617
DB14483,C00618
DB14483,C00619
DB14483,C00620
DB14483,C00563
DB14484,C00348
DB14484,C00612
DB14484,C00047
DB14484,C00139
DB14484,C00100
DB14484,C00565
DB14484,C00556
DB14484,C00615
DB14484,C00557
DB14484,C00558
DB14484,C00617
DB14484,C00618
DB14484,C00619
DB14485,C01330
DB14485,C01572
DB14485,C01573
DB14485,C02575
DB14485,C00619
DB14485,C01341
DB14485,C00620
DB14485,C00563
DB14485,C02618
DB14486,C00619
DB14486,C00562
DB14486,C00620
DB14486,C00563
DB14487,C00347
DB14487,C00348
DB14487,C01330
DB14487,C00203
DB14487,C01572
DB14487,C01573
DB14487,C01254
DB14487,C00731
DB14487,C01341
DB14487,C02618
DB14488,C04122
DB14488,C02615
DB14488,C00138
DB14488,C00005
DB14488,C00144
DB14488,C00009
DB14488,C04117
DB14488,C01475
DB14488,C02276
DB14488,C01254
DB14488,C02575
DB14489,C00138
DB14489,C00005
DB14489,C00144
DB14489,C00009
DB14489,C04117
DB14489,C01475
DB14489,C02276
DB14490,C00348
DB14490,C00138
DB14490,C00612
DB14490,C00047
DB14490,C00005
DB14490,C00139
DB14490,C00100
DB14490,C00565
DB14490,C00556
DB14490,C00615
DB14490,C04117
DB14490,C02276
DB14490,C00557
DB14490,C00558
DB14490,C02575
DB14490,C00617
DB14490,C00618
DB14490,C00619
DB14491,C00138
DB14491,C00005
DB14491,C00565
DB14491,C01934
DB14491,C00556
DB14491,C04117
DB14491,C01475
DB14491,C02276
DB14491,C00557
DB14491,C01254
DB14491,C00558
DB14491,C02616
DB14492,C00663
DB14492,C00223
DB14492,C01875
DB14492,C00100
DB14492,C02259
DB14492,C00666
DB14492,C00009
DB14492,C00182
DB14492,C02869
DB14492,C00668
DB14492,C02270
DB14492,C00345
DB14492,C02148
DB14492,C00346
DB14493,C00572
DB14493,C00001
DB14493,C00290
DB14493,C02731
DB14493,C00047
DB14493,C01572
DB14493,C01573
DB14493,C02618
DB14494,C03309
DB14494,C00663
DB14494,C02579
DB14494,C02581
DB14494,C00666
DB14494,C00668
DB14494,C01572
DB14494,C01573
DB14494,C02575
DB14494,C02618
DB14496,C01934
DB14496,C01936
DB14496,C02539
DB14496,C02617
DB14498,C00347
DB14498,C00348
DB14498,C00445
DB14498,C00005
DB14498,C00373
DB14498,C00075
DB14498,C02019
DB14498,C00606
DB14498,C02147
DB14498,C02148
DB14498,C02023
DB14499,C00663
DB14499,C00075
DB14499,C00666
DB14499,C00668
DB14499,C01919
DB14499,C01920
DB14499,C02148
DB14499,C01259
DB14499,C00584
DB14499,C02025
DB14500,C00445
DB14500,C00203
DB14500,C01050
DB14500,C01934
DB14500,C01051
DB14500,C01425
DB14500,C01936
DB14500,C03775
DB14500,C02570
DB14500,C01480
DB14500,C01254
DB14500,C02148
DB14500,C02023
DB14501,C00138
DB14501,C00005
DB14501,C04117
DB14501,C02276
DB14502,C00485
DB14502,C00486
DB14502,C00663
DB14502,C00666
DB14502,C00668
DB14502,C01919
DB14502,C01920
DB14502,C00495
DB14502,C00496
DB14502,C00497
DB14502,C00619
DB14503,C01919
DB14503,C01920
DB14504,C01919
DB14504,C01920
DB14505,C00663
