drug_id,synonym_id
DB18019,SYN45442
DB18019,SYN45443
DB18020,SYN45444
DB18022,SYN45445
DB18022,SYN45446
DB18023,SYN45447
DB18024,SYN45448
DB18025,SYN45449
DB18025,SYN45450
DB18028,SYN45451
DB18028,SYN45452
DB18029,SYN45453
DB18029,SYN45454
DB18029,SYN45455
DB18029,SYN45456
DB18029,SYN45457
DB18029,SYN45458
DB18030,SYN45459
DB18030,SYN45460
DB18031,SYN45461
DB18031,SYN45462
DB18031,SYN45463
DB18032,SYN45464
DB18032,SYN45465
DB18032,SYN45466
DB18032,SYN45467
DB18032,SYN45468
DB18032,SYN45469
DB18032,SYN45470
DB18032,SYN45471
DB18032,SYN45472
DB18032,SYN45473
DB18033,SYN45474
DB18033,SYN45475
DB18033,SYN45476
DB18034,SYN45477
DB18034,SYN45478
DB18034,SYN45479
DB18035,SYN45480
DB18035,SYN45481
DB18035,SYN45482
DB18038,SYN45483
DB18038,SYN45484
DB18038,SYN45485
DB18038,SYN45486
DB18038,SYN45487
DB18038,SYN45488
DB18039,SYN45489
DB18039,SYN45490
DB18040,SYN45491
DB18041,SYN45492
DB18041,SYN45493
DB18041,SYN45494
DB18042,SYN45495
DB18042,SYN45496
DB18042,SYN45497
DB18042,SYN45498
DB18043,SYN45499
DB18043,SYN45500
DB18043,SYN45501
DB18043,SYN45502
DB18043,SYN45503
DB18044,SYN45504
DB18044,SYN45505
DB18044,SYN45506
DB18044,SYN45507
DB18044,SYN45508
DB18046,SYN45509
DB18046,SYN45510
DB18046,SYN45511
DB18047,SYN45512
DB18047,SYN45513
DB18048,SYN45514
DB18048,SYN45515
DB18048,SYN45516
DB18049,SYN45517
DB18049,SYN45518
DB18050,SYN45519
DB18050,SYN45520
DB18050,SYN45521
DB18050,SYN45522
DB18050,SYN45523
DB18050,SYN45524
DB18050,SYN45525
DB18051,SYN45526
DB18051,SYN45527
DB18052,SYN45528
DB18052,SYN45529
DB18052,SYN45530
DB18053,SYN45531
DB18054,SYN45532
DB18054,SYN45533
DB18054,SYN45534
DB18054,SYN45535
DB18055,SYN45536
DB18056,SYN45537
DB18056,SYN45538
DB18057,SYN45539
DB18057,SYN45540
DB18057,SYN45541
DB18058,SYN45542
DB18058,SYN45543
DB18059,SYN45544
DB18059,SYN45545
DB18059,SYN45546
DB18060,SYN45547
DB18060,SYN45548
DB18061,SYN45549
DB18061,SYN45550
DB18061,SYN45551
DB18062,SYN45552
DB18063,SYN45553
DB18064,SYN45554
DB18064,SYN45555
DB18064,SYN45556
DB18065,SYN45557
DB18065,SYN45558
DB18065,SYN45559
DB18066,SYN45560
DB18066,SYN45561
DB18066,SYN45562
DB18067,SYN45563
DB18067,SYN45564
DB18067,SYN45565
DB18068,SYN45566
DB18068,SYN45567
DB18069,SYN45568
DB18070,SYN45569
DB18070,SYN45570
DB18070,SYN45571
DB18071,SYN45572
DB18071,SYN45573
DB18072,SYN45574
DB18072,SYN45575
DB18072,SYN45576
DB18073,SYN45577
DB18073,SYN45578
DB18073,SYN45579
DB18075,SYN45580
DB18076,SYN45581
DB18077,SYN45582
DB18077,SYN45583
DB18079,SYN45584
DB18079,SYN45585
DB18079,SYN45586
DB18079,SYN45587
DB18079,SYN45588
DB18080,SYN45589
DB18080,SYN45590
DB18080,SYN45591
DB18080,SYN45592
DB18080,SYN45593
DB18080,SYN45594
DB18080,SYN45595
DB18081,SYN45596
DB18081,SYN45597
DB18081,SYN45598
DB18082,SYN45599
DB18082,SYN45600
DB18082,SYN45601
DB18082,SYN45602
DB18082,SYN45603
DB18083,SYN45604
DB18083,SYN45605
DB18084,SYN45606
DB18084,SYN45607
DB18088,SYN45608
DB18088,SYN45609
DB18089,SYN45610
DB18089,SYN45611
DB18089,SYN45612
DB18089,SYN45613
DB18089,SYN45614
DB18090,SYN45615
DB18091,SYN45616
DB18091,SYN45617
DB18091,SYN45618
DB18091,SYN45619
DB18093,SYN45620
DB18095,SYN45621
DB18095,SYN45622
DB18095,SYN45623
DB18096,SYN45624
DB18096,SYN45625
DB18096,SYN45626
DB18096,SYN45627
DB18096,SYN45628
DB18097,SYN45629
DB18097,SYN45630
DB18097,SYN45631
DB18097,SYN45632
DB18097,SYN45633
DB18097,SYN45634
DB18098,SYN45635
DB18098,SYN45636
DB18100,SYN45637
DB18100,SYN45638
DB18100,SYN45639
DB18102,SYN45640
DB18102,SYN45641
DB18103,SYN45642
DB18103,SYN45643
DB18104,SYN45644
DB18104,SYN45645
DB18105,SYN45646
DB18106,SYN45647
DB18106,SYN45648
DB18107,SYN45649
DB18107,SYN45650
DB18107,SYN45651
DB18107,SYN45652
DB18108,SYN45653
DB18109,SYN45654
DB18109,SYN45655
DB18109,SYN45656
DB18110,SYN45657
DB18111,SYN45658
DB18111,SYN45659
DB18111,SYN45660
DB18111,SYN45661
DB18112,SYN45662
DB18113,SYN45663
DB18113,SYN45664
DB18113,SYN45665
DB18113,SYN45666
DB18114,SYN45667
DB18115,SYN45668
DB18115,SYN45669
DB18117,SYN45670
DB18117,SYN45671
DB18117,SYN45672
DB18117,SYN45673
DB18117,SYN45674
DB18118,SYN45675
DB18118,SYN45676
DB18119,SYN45677
DB18119,SYN45678
DB18120,SYN45679
DB18121,SYN45680
DB18121,SYN45681
DB18121,SYN45682
DB18121,SYN45683
DB18122,SYN45684
DB18122,SYN45685
DB18124,SYN45686
DB18124,SYN45687
DB18125,SYN45688
DB18125,SYN45689
DB18126,SYN45690
DB18126,SYN45691
DB18128,SYN45692
DB18128,SYN45693
DB18131,SYN45694
DB18132,SYN45695
DB18133,SYN45696
DB18135,SYN45697
DB18135,SYN45698
DB18136,SYN45699
DB18136,SYN45700
DB18137,SYN45701
DB18137,SYN45702
DB18137,SYN45703
DB18140,SYN45704
DB18143,SYN45705
DB18144,SYN45706
DB18144,SYN45707
DB18145,SYN45708
DB18145,SYN45709
DB18146,SYN45710
DB18146,SYN45711
DB18146,SYN45712
DB18146,SYN45713
DB18146,SYN45714
DB18146,SYN45715
DB18146,SYN45716
DB18146,SYN45717
DB18147,SYN45718
DB18147,SYN45719
DB18148,SYN45720
DB18148,SYN45721
DB18151,SYN45722
DB18151,SYN45723
DB18151,SYN45724
DB18151,SYN45725
DB18152,SYN45726
DB18153,SYN45727
DB18154,SYN45728
DB18154,SYN45729
DB18155,SYN45730
DB18155,SYN45731
DB18155,SYN45732
DB18155,SYN45733
DB18156,SYN45734
DB18157,SYN45735
DB18160,SYN45736
DB18161,SYN45737
DB18163,SYN45738
DB18164,SYN45739
DB18166,SYN45740
DB18169,SYN45741
DB18169,SYN45742
DB18170,SYN45743
DB18170,SYN45744
DB18170,SYN45745
DB18170,SYN45746
DB18170,SYN45747
DB18171,SYN45748
DB18172,SYN45749
DB18175,SYN45750
DB18175,SYN45751
DB18176,SYN45752
DB18176,SYN45753
DB18178,SYN45754
DB18178,SYN45755
DB18178,SYN45756
DB18178,SYN45757
DB18178,SYN45758
DB18178,SYN45759
DB18178,SYN45760
DB18182,SYN45761
DB18182,SYN45762
DB18182,SYN45763
DB18182,SYN45764
DB18183,SYN45765
DB18183,SYN45766
DB18184,SYN45767
DB18185,SYN45768
DB18187,SYN45769
DB18187,SYN45770
DB18187,SYN45771
DB18187,SYN45772
DB18187,SYN45773
DB18188,SYN45774
DB18188,SYN45775
DB18189,SYN45776
DB18190,SYN45777
DB18190,SYN45778
DB18190,SYN45779
DB18190,SYN45780
DB18191,SYN45781
DB18191,SYN45782
DB18191,SYN45783
DB18194,SYN45784
DB18194,SYN45785
DB18194,SYN45786
DB18194,SYN45787
DB18195,SYN45788
DB18195,SYN45789
DB18195,SYN45790
DB18197,SYN45791
DB18197,SYN45792
DB18198,SYN45793
DB18198,SYN45794
DB18200,SYN45795
DB18201,SYN45796
DB18201,SYN45797
DB18201,SYN45798
DB18201,SYN45799
DB18201,SYN45800
DB18202,SYN45801
DB18203,SYN45802
DB18203,SYN45803
DB18203,SYN45804
DB18203,SYN45805
DB18205,SYN45806
DB18205,SYN45807
DB18206,SYN45808
DB18206,SYN45809
DB18206,SYN45810
DB18207,SYN45811
DB18208,SYN45812
DB18208,SYN45813
DB18208,SYN45814
DB18208,SYN45815
DB18209,SYN45816
DB18209,SYN45817
DB18209,SYN45818
DB18210,SYN45819
DB18210,SYN45820
DB18211,SYN45821
DB18211,SYN45822
DB18212,SYN45823
DB18212,SYN45824
DB18212,SYN45825
DB18212,SYN45826
DB18213,SYN45827
DB18213,SYN45828
DB18213,SYN45829
DB18213,SYN45830
DB18213,SYN45831
DB18213,SYN45832
DB18213,SYN45833
DB18213,SYN45834
DB18213,SYN45835
DB18213,SYN45836
DB18214,SYN45837
DB18214,SYN45838
DB18214,SYN45839
DB18215,SYN45840
DB18215,SYN45841
DB18215,SYN45842
DB18215,SYN45843
DB18215,SYN45844
DB18216,SYN45845
DB18216,SYN45846
DB18217,SYN45847
DB18217,SYN45848
DB18219,SYN45849
DB18219,SYN45850
DB18220,SYN45851
DB18220,SYN45852
DB18220,SYN45853
DB18221,SYN45854
DB18221,SYN45855
DB18224,SYN45856
DB18226,SYN45857
DB18226,SYN45858
DB18227,SYN45859
DB18227,SYN45860
DB18227,SYN45861
DB18227,SYN45862
DB18228,SYN45863
DB18228,SYN45864
DB18228,SYN45865
DB18228,SYN45866
DB18228,SYN45867
DB18228,SYN45868
DB18228,SYN45869
DB18229,SYN45870
DB18229,SYN45871
DB18229,SYN45872
DB18231,SYN45873
DB18232,SYN45874
DB18232,SYN45875
DB18232,SYN45876
DB18232,SYN45877
DB18232,SYN45878
DB18236,SYN45879
DB18236,SYN45880
DB18237,SYN45881
DB18238,SYN45882
DB18238,SYN45883
DB18238,SYN45884
DB18238,SYN45885
DB18238,SYN45886
DB18238,SYN45887
DB18239,SYN45888
DB18240,SYN45889
DB18243,SYN45890
DB18244,SYN45891
DB18245,SYN45892
DB18245,SYN45893
DB18245,SYN45894
DB18246,SYN45895
DB18248,SYN45896
DB18248,SYN45897
DB18248,SYN45898
DB18249,SYN45899
DB18250,SYN45900
DB18250,SYN45901
DB18250,SYN45902
DB18250,SYN45903
DB18251,SYN45904
DB18251,SYN45905
DB18251,SYN45906
DB18252,SYN45907
DB18252,SYN45908
DB18252,SYN45909
DB18252,SYN45910
DB18253,SYN45911
DB18258,SYN45912
DB18259,SYN45913
DB18259,SYN45914
DB18261,SYN45915
DB18262,SYN45916
DB18265,SYN45917
DB18267,SYN45918
DB18267,SYN45919
DB18267,SYN45920
DB18267,SYN45921
DB18267,SYN45922
DB18267,SYN45923
DB18268,SYN45924
DB18268,SYN45925
DB18269,SYN45926
DB18270,SYN45927
DB18270,SYN45928
DB18270,SYN45929
DB18270,SYN45930
DB18270,SYN45931
DB18270,SYN45932
DB18273,SYN45933
DB18275,SYN45934
DB18275,SYN45935
DB18275,SYN45936
DB18277,SYN45937
DB18278,SYN45938
DB18279,SYN45939
DB18280,SYN45940
DB18281,SYN45941
DB18281,SYN45942
DB18281,SYN45943
DB18281,SYN45944
DB18281,SYN45945
DB18282,SYN45946
DB18282,SYN45947
DB18282,SYN45948
DB18283,SYN45949
DB18283,SYN45950
DB18284,SYN45951
DB18285,SYN45952
DB18288,SYN45953
DB18288,SYN45954
DB18289,SYN45955
DB18290,SYN45956
DB18290,SYN45957
DB18290,SYN45958
DB18290,SYN45959
DB18290,SYN45960
DB18291,SYN45961
DB18291,SYN45962
DB18292,SYN45963
DB18292,SYN45964
DB18293,SYN45965
DB18293,SYN45966
DB18294,SYN45967
DB18294,SYN45968
DB18294,SYN45969
DB18294,SYN45970
DB18294,SYN45971
DB18295,SYN45972
DB18295,SYN45973
DB18296,SYN45974
DB18296,SYN45975
DB18296,SYN45976
DB18297,SYN45977
DB18297,SYN45978
DB18298,SYN45979
DB18298,SYN45980
DB18298,SYN45981
DB18298,SYN45982
DB18299,SYN45983
DB18300,SYN45984
DB18300,SYN45985
DB18300,SYN45986
DB18300,SYN45987
DB18301,SYN45988
DB18301,SYN45989
DB18301,SYN45990
DB18301,SYN45991
DB18302,SYN45992
DB18302,SYN45993
DB18303,SYN45994
DB18303,SYN45995
DB18303,SYN45996
DB18303,SYN45997
DB18304,SYN45998
DB18304,SYN45999
DB18304,SYN46000
DB18305,SYN46001
DB18305,SYN46002
DB18305,SYN46003
DB18305,SYN46004
DB18306,SYN46005
DB18306,SYN46006
DB18307,SYN46007
DB18307,SYN46008
DB18307,SYN46009
DB18308,SYN46010
DB18309,SYN46011
DB18309,SYN46012
DB18309,SYN46013
DB18310,SYN46014
DB18310,SYN46015
DB18311,SYN46016
DB18311,SYN46017
DB18311,SYN46018
DB18312,SYN46019
DB18312,SYN46020
DB18312,SYN46021
DB18313,SYN46022
DB18313,SYN46023
DB18313,SYN46024
DB18313,SYN46025
DB18313,SYN46026
DB18313,SYN46027
DB18313,SYN46028
DB18313,SYN46029
DB18313,SYN46030
DB18313,SYN46031
DB18313,SYN46032
DB18313,SYN46033
DB18313,SYN46034
DB18314,SYN46035
DB18314,SYN46036
DB18315,SYN46037
DB18315,SYN46038
DB18325,SYN46039
DB18325,SYN46040
DB18325,SYN46041
DB18330,SYN46042
DB18330,SYN46043
DB18331,SYN46044
DB18331,SYN46045
DB18333,SYN46046
DB18333,SYN46047
DB18334,SYN46048
DB18343,SYN46049
DB18344,SYN46050
DB18345,SYN46051
DB18347,SYN46052
DB18348,SYN46053
DB18348,SYN46054
DB18348,SYN46055
DB18348,SYN46056
DB18348,SYN46057
DB18349,SYN46058
DB18351,SYN46059
DB18351,SYN46060
DB18353,SYN46061
DB18353,SYN46062
DB18354,SYN46063
DB18355,SYN46064
DB18355,SYN46065
DB18357,SYN46066
DB18362,SYN46067
DB18363,SYN46068
DB18364,SYN46069
DB18365,SYN46070
DB18367,SYN46071
DB18367,SYN46072
DB18367,SYN46073
DB18367,SYN46074
DB18368,SYN46075
DB18368,SYN46076
DB18368,SYN46077
DB18368,SYN46078
DB18369,SYN46079
DB18371,SYN46080
DB18371,SYN46081
DB18371,SYN46082
DB18371,SYN46083
DB18371,SYN46084
DB18371,SYN46085
DB18373,SYN46086
DB18373,SYN46087
DB18374,SYN46088
DB18374,SYN46089
DB18374,SYN46090
DB18374,SYN46091
DB18374,SYN46092
DB18377,SYN46093
DB18380,SYN46094
DB18386,SYN46095
DB18389,SYN46096
DB18390,SYN46097
DB18390,SYN46098
DB18390,SYN46099
DB18391,SYN46100
DB18391,SYN46101
DB18391,SYN46102
DB18391,SYN46103
DB18391,SYN46104
DB18391,SYN46105
DB18391,SYN46106
DB18391,SYN46107
DB18391,SYN46108
DB18391,SYN46109
DB18391,SYN46110
DB18392,SYN46111
DB18392,SYN46112
DB18393,SYN46113
DB18394,SYN46114
DB18394,SYN46115
DB18394,SYN46116
DB18394,SYN46117
DB18394,SYN46118
DB18394,SYN46119
DB18394,SYN46120
DB18394,SYN46121
DB18394,SYN46122
DB18396,SYN46123
DB18396,SYN46124
DB18398,SYN46125
DB18398,SYN46126
DB18398,SYN46127
DB18398,SYN46128
DB18398,SYN46129
DB18399,SYN46130
DB18399,SYN46131
DB18399,SYN46132
DB18400,SYN46133
DB18400,SYN46134
DB18400,SYN46135
DB18402,SYN46136
DB18402,SYN46137
DB18402,SYN46138
DB18402,SYN46139
DB18403,SYN46140
DB18403,SYN46141
DB18403,SYN46142
DB18404,SYN46143
DB18404,SYN46144
DB18405,SYN46145
DB18405,SYN46146
DB18406,SYN46147
DB18406,SYN46148
DB18406,SYN46149
DB18406,SYN46150
DB18406,SYN46151
DB18408,SYN46152
DB18409,SYN46153
DB18409,SYN46154
DB18409,SYN46155
DB18409,SYN46156
DB18409,SYN46157
DB18410,SYN46158
DB18410,SYN46159
DB18410,SYN46160
DB18410,SYN46161
DB18411,SYN46162
DB18411,SYN46163
DB18411,SYN46164
DB18411,SYN46165
DB18412,SYN46166
DB18413,SYN46167
DB18413,SYN46168
DB18414,SYN46169
DB18415,SYN46170
DB18417,SYN46171
DB18417,SYN46172
DB18421,SYN46173
DB18421,SYN46174
DB18421,SYN46175
DB18422,SYN46176
DB18422,SYN46177
DB18425,SYN46178
DB18425,SYN46179
DB18426,SYN46180
DB18426,SYN46181
DB18426,SYN46182
DB18427,SYN46183
DB18427,SYN46184
DB18427,SYN46185
DB18427,SYN46186
DB18428,SYN46187
DB18429,SYN46188
DB18429,SYN46189
DB18429,SYN46190
DB18429,SYN46191
DB18430,SYN46192
DB18430,SYN46193
DB18430,SYN46194
DB18431,SYN46195
DB18431,SYN46196
DB18431,SYN46197
DB18432,SYN46198
DB18432,SYN46199
DB18432,SYN46200
DB18432,SYN46201
DB18432,SYN46202
DB18432,SYN46203
DB18432,SYN46204
DB18433,SYN46205
DB18433,SYN46206
DB18433,SYN46207
DB18433,SYN46208
DB18435,SYN46209
DB18435,SYN46210
DB18438,SYN46211
DB18438,SYN46212
DB18438,SYN46213
DB18439,SYN46214
DB18440,SYN46215
DB18440,SYN46216
DB18440,SYN46217
DB18440,SYN46218
DB18441,SYN46219
DB18441,SYN46220
DB18441,SYN46221
DB18442,SYN46222
DB18443,SYN46223
DB18445,SYN46224
DB18445,SYN46225
DB18445,SYN46226
DB18446,SYN46227
DB18446,SYN46228
DB18448,SYN46229
DB18448,SYN46230
DB18448,SYN46231
DB18449,SYN46232
DB18449,SYN46233
DB18450,SYN46234
DB18450,SYN46235
DB18451,SYN46236
DB18451,SYN46237
DB18454,SYN46238
DB18454,SYN46239
DB18454,SYN46240
DB18456,SYN46241
DB18457,SYN46242
DB18459,SYN46243
DB18459,SYN46244
DB18460,SYN46245
DB18460,SYN46246
DB18461,SYN46247
DB18462,SYN46248
DB18463,SYN46249
DB18463,SYN46250
DB18464,SYN46251
DB18464,SYN46252
DB18464,SYN46253
DB18464,SYN46254
DB18464,SYN46255
DB18466,SYN46256
DB18467,SYN46257
DB18468,SYN46258
DB18468,SYN46259
DB18468,SYN46260
DB18469,SYN46261
DB18470,SYN46262
DB18477,SYN46263
DB18478,SYN46264
DB18478,SYN46265
DB18478,SYN46266
DB18479,SYN46267
DB18479,SYN46268
DB18479,SYN46269
DB18480,SYN46270
DB18481,SYN46271
DB18481,SYN46272
DB18482,SYN46273
DB18482,SYN46274
DB18482,SYN46275
DB18482,SYN46276
DB18483,SYN46277
DB18483,SYN46278
DB18483,SYN46279
DB18484,SYN46280
DB18484,SYN46281
DB18484,SYN46282
DB18484,SYN46283
DB18484,SYN46284
DB18484,SYN46285
DB18484,SYN46286
DB18485,SYN46287
DB18488,SYN46288
DB18489,SYN46289
DB18489,SYN46290
DB18489,SYN46291
DB18489,SYN46292
DB18489,SYN46293
DB18490,SYN46294
DB18490,SYN46295
DB18490,SYN46296
DB18490,SYN46297
DB18490,SYN46298
DB18491,SYN46299
DB18491,SYN46300
DB18492,SYN46301
DB18493,SYN46302
DB18493,SYN46303
DB18493,SYN46304
DB18494,SYN46305
DB18507,SYN46306
DB18508,SYN46307
DB18508,SYN46308
DB18508,SYN46309
DB18508,SYN46310
DB18508,SYN46311
DB18508,SYN46312
DB18508,SYN46313
DB18508,SYN46314
DB18508,SYN46315
DB18508,SYN46316
DB18509,SYN46317
DB18509,SYN46318
DB18509,SYN46319
DB18509,SYN46320
DB18510,SYN46321
DB18510,SYN46322
DB18510,SYN46323
DB18510,SYN46324
DB18510,SYN46325
DB18511,SYN46326
DB18511,SYN46327
DB18511,SYN46328
DB18511,SYN46329
DB18511,SYN46330
DB18512,SYN46331
DB18514,SYN46332
DB18515,SYN46333
DB18515,SYN46334
DB18516,SYN46335
DB18516,SYN46336
DB18516,SYN46337
DB18516,SYN46338
DB18517,SYN46339
DB18518,SYN46340
DB18519,SYN46341
DB18519,SYN46342
DB18521,SYN46343
DB18522,SYN46344
DB18522,SYN46345
DB18522,SYN46346
DB18522,SYN46347
DB18522,SYN46348
DB18522,SYN46349
DB18522,SYN46350
DB18523,SYN46351
DB18523,SYN46352
DB18523,SYN46353
DB18524,SYN46354
DB18525,SYN46355
DB18526,SYN46356
DB18527,SYN46357
DB18527,SYN46358
DB18529,SYN46359
DB18529,SYN46360
DB18529,SYN46361
DB18529,SYN46362
DB18529,SYN46363
DB18530,SYN46364
DB18530,SYN46365
DB18530,SYN46366
DB18530,SYN46367
DB18530,SYN46368
DB18530,SYN46369
DB18530,SYN46370
DB18531,SYN46371
DB18531,SYN46372
DB18532,SYN46373
DB18532,SYN46374
DB18532,SYN46375
DB18532,SYN46376
DB18532,SYN46377
DB18532,SYN46378
DB18532,SYN46379
DB18532,SYN46380
DB18533,SYN46381
DB18533,SYN46382
DB18533,SYN46383
DB18533,SYN46384
DB18536,SYN46385
DB18536,SYN46386
DB18536,SYN46387
DB18536,SYN46388
DB18538,SYN46389
DB18542,SYN46390
DB18543,SYN46391
DB18543,SYN46392
DB18545,SYN46393
DB18545,SYN46394
DB18545,SYN46395
DB18545,SYN46396
DB18546,SYN46397
DB18549,SYN46398
DB18549,SYN46399
DB18549,SYN46400
DB18549,SYN46401
DB18550,SYN46402
DB18550,SYN46403
DB18552,SYN46404
DB18555,SYN46405
DB18556,SYN46406
DB18557,SYN46407
DB18559,SYN46408
DB18559,SYN46409
DB18559,SYN46410
DB18559,SYN46411
DB18560,SYN46412
DB18560,SYN46413
DB18560,SYN46414
DB18560,SYN46415
DB18561,SYN46416
DB18562,SYN46417
DB18562,SYN46418
DB18562,SYN46419
DB18562,SYN46420
DB18563,SYN46421
DB18564,SYN46422
DB18564,SYN46423
DB18565,SYN46424
DB18565,SYN46425
DB18567,SYN46426
DB18567,SYN46427
DB18567,SYN46428
DB18567,SYN46429
DB18568,SYN46430
DB18568,SYN46431
DB18568,SYN46432
DB18569,SYN46433
DB18571,SYN46434
DB18572,SYN46435
DB18573,SYN46436
DB18573,SYN46437
DB18573,SYN46438
DB18573,SYN46439
DB18577,SYN46440
DB18578,SYN46441
DB18579,SYN46442
DB18580,SYN46443
DB18582,SYN46444
DB18582,SYN46445
DB18584,SYN46446
DB18586,SYN46447
DB18587,SYN46448
DB18587,SYN46449
DB18587,SYN46450
DB18587,SYN46451
DB18587,SYN46452
DB18587,SYN46453
DB18587,SYN46454
DB18588,SYN46455
DB18588,SYN46456
DB18588,SYN46457
DB18589,SYN46458
DB18589,SYN46459
DB18589,SYN46460
DB18589,SYN46461
DB18589,SYN46462
DB18589,SYN46463
DB18590,SYN46464
DB18591,SYN46465
DB18591,SYN46466
DB18592,SYN46467
DB18592,SYN46468
DB18592,SYN46469
DB18592,SYN46470
DB18592,SYN46471
DB18593,SYN46472
DB18593,SYN46473
DB18594,SYN46474
DB18597,SYN46475
DB18600,SYN46476
DB18601,SYN46477
DB18601,SYN46478
DB18601,SYN46479
DB18601,SYN46480
DB18601,SYN46481
DB18601,SYN46482
DB18601,SYN46483
DB18602,SYN46484
DB18602,SYN46485
DB18602,SYN46486
DB18603,SYN46487
DB18603,SYN46488
DB18604,SYN46489
DB18607,SYN46490
DB18608,SYN46491
DB18608,SYN46492
DB18612,SYN46493
DB18612,SYN46494
DB18612,SYN46495
DB18612,SYN46496
DB18613,SYN46497
DB18616,SYN46498
DB18616,SYN46499
DB18617,SYN46500
DB18618,SYN46501
DB18618,SYN46502
DB18618,SYN46503
DB18619,SYN46504
DB18619,SYN46505
DB18619,SYN46506
DB18620,SYN46507
DB18620,SYN46508
DB18621,SYN46509
DB18622,SYN46510
DB18623,SYN46511
DB18623,SYN46512
DB18623,SYN46513
DB18624,SYN46514
DB18625,SYN46515
DB18626,SYN46516
DB18627,SYN46517
DB18628,SYN46518
DB18629,SYN46519
DB18630,SYN46520
DB18630,SYN46521
DB18631,SYN46522
DB18632,SYN46523
DB18632,SYN46524
DB18633,SYN46525
DB18633,SYN46526
DB18634,SYN46527
DB18634,SYN46528
DB18634,SYN46529
DB18634,SYN46530
DB18634,SYN46531
DB18635,SYN46532
DB18635,SYN46533
DB18637,SYN46534
DB18638,SYN46535
DB18639,SYN46536
DB18640,SYN46537
DB18642,SYN46538
DB18643,SYN46539
DB18644,SYN46540
DB18646,SYN46541
DB18647,SYN46542
DB18649,SYN46543
DB18651,SYN46544
DB18653,SYN46545
DB18653,SYN46546
DB18654,SYN46547
DB18654,SYN46548
DB18654,SYN46549
DB18655,SYN46550
DB18656,SYN46551
DB18657,SYN46552
DB18657,SYN46553
DB18658,SYN46554
DB18659,SYN46555
DB18659,SYN46556
DB18659,SYN46557
DB18660,SYN46558
DB18661,SYN46559
DB18662,SYN46560
DB18662,SYN46561
DB18663,SYN46562
DB18664,SYN46563
DB18665,SYN46564
DB18665,SYN46565
DB18665,SYN46566
DB18666,SYN46567
DB18669,SYN46568
DB18669,SYN46569
DB18669,SYN46570
DB18669,SYN46571
DB18670,SYN46572
DB18671,SYN46573
DB18672,SYN46574
DB18672,SYN46575
DB18672,SYN46576
DB18672,SYN46577
DB18672,SYN46578
DB18672,SYN46579
DB18673,SYN46580
DB18674,SYN46581
DB18674,SYN46582
DB18674,SYN46583
DB18674,SYN46584
DB18674,SYN46585
DB18675,SYN46586
DB18675,SYN46587
DB18675,SYN46588
DB18676,SYN46589
DB18676,SYN46590
DB18676,SYN46591
DB18676,SYN46592
DB18676,SYN46593
DB18676,SYN46594
DB18677,SYN46595
DB18679,SYN46596
DB18679,SYN46597
DB18679,SYN46598
DB18680,SYN46599
DB18680,SYN46600
DB18681,SYN46601
DB18684,SYN46602
DB18685,SYN46603
DB18685,SYN46604
DB18685,SYN46605
DB18685,SYN46606
DB18685,SYN46607
DB18685,SYN46608
DB18685,SYN46609
DB18685,SYN46610
DB18685,SYN46611
DB18685,SYN46612
DB18685,SYN46613
DB18685,SYN46614
DB18685,SYN46615
DB18686,SYN46616
DB18687,SYN46617
DB18688,SYN46618
DB18689,SYN46619
DB18689,SYN46620
DB18689,SYN46621
DB18689,SYN46622
DB18689,SYN46623
DB18689,SYN46624
DB18689,SYN46625
DB18691,SYN46626
DB18692,SYN46627
DB18693,SYN46628
DB18693,SYN46629
DB18693,SYN46630
DB18693,SYN46631
DB18694,SYN46632
DB18695,SYN46633
DB18695,SYN46634
DB18696,SYN46635
DB18697,SYN46636
DB18698,SYN46637
DB18698,SYN46638
DB18698,SYN46639
DB18699,SYN46640
DB18700,SYN46641
DB18701,SYN46642
DB18701,SYN46643
DB18701,SYN46644
DB18704,SYN46645
DB18704,SYN46646
DB18704,SYN46647
DB18705,SYN46648
DB18705,SYN46649
DB18705,SYN46650
DB18706,SYN46651
DB18706,SYN46652
DB18706,SYN46653
DB18707,SYN46654
DB18707,SYN46655
DB18707,SYN46656
DB18708,SYN46657
DB18708,SYN46658
DB18709,SYN46659
DB18709,SYN46660
DB18709,SYN46661
DB18710,SYN46662
DB18710,SYN46663
DB18710,SYN46664
DB18711,SYN46665
DB18712,SYN46666
DB18712,SYN46667
DB18713,SYN46668
DB18713,SYN46669
DB18713,SYN46670
DB18714,SYN46671
DB18714,SYN46672
DB18715,SYN46673
DB18715,SYN46674
DB18715,SYN46675
DB18716,SYN46676
DB18716,SYN46677
DB18717,SYN46678
DB18717,SYN46679
DB18717,SYN46680
DB18717,SYN46681
DB18717,SYN46682
DB18717,SYN46683
DB18717,SYN46684
DB18717,SYN46685
DB18718,SYN46686
DB18719,SYN46687
DB18720,SYN46688
DB18721,SYN46689
DB18721,SYN46690
DB18721,SYN46691
DB18721,SYN46692
DB18721,SYN46693
DB18721,SYN46694
DB18721,SYN46695
DB18721,SYN46696
DB18722,SYN46697
DB18724,SYN46698
DB18724,SYN46699
DB18725,SYN46700
DB18725,SYN46701
DB18726,SYN46702
DB18727,SYN46703
DB18728,SYN46704
DB18728,SYN46705
DB18728,SYN46706
DB18728,SYN46707
DB18728,SYN46708
DB18729,SYN46709
DB18729,SYN46710
DB18729,SYN46711
DB18729,SYN46712
